timestep,vehicle_id,x,y,z,speed
2460,veh13,10000.0,8428.42,0.0,11.16
2460,veh14,10000.0,4380.23,0.0,15.21
2460,veh15,1624.28,0.0,0.0,14.9
2460,veh16,166.12,0.0,0.0,11.87
2460,veh17,10000.0,8165.4,0.0,11.32
2460,veh18,0.0,5303.36,0.0,19.82
2460,veh19,9051.99,10000.0,0.0,17.1
2460,veh20,8668.77,10000.0,0.0,17.76
2460,veh21,9000.0,4566.25,0.0,14.41
2460,veh22,0.0,8497.35,0.0,13.21
2460,veh23,2418.33,0.0,0.0,18.95
2460,veh24,10000.0,1918.63,0.0,17.53
2460,veh25,10000.0,741.46,0.0,13.73
2460,veh26,8591.8,10000.0,0.0,12.44
2460,veh27,7493.21,10000.0,0.0,19.74
2460,veh28,9406.76,0.0,0.0,14.0
2460,veh29,8423.73,10000.0,0.0,11.97
2460,veh30,0.0,3030.41,0.0,17.93
2460,veh31,4729.68,10000.0,0.0,16.78
2460,veh32,10000.0,7974.75,0.0,18.75
2460,veh33,2881.16,0.0,0.0,15.01
2460,veh34,5709.78,10000.0,0.0,18.03
2460,veh35,3234.76,10000.0,0.0,18.81
2460,veh36,6722.96,0.0,0.0,15.99
2460,veh37,431.31,10000.0,0.0,18.54
2460,veh38,0.0,4427.82,0.0,19.34
2460,veh39,10000.0,2681.13,0.0,14.11
2460,veh40,10000.0,6849.48,0.0,19.46
2460,veh41,0.0,8936.06,0.0,19.09
2460,veh42,3685.34,10000.0,0.0,15.59
2460,veh43,0.0,28.2,0.0,16.27
2460,veh44,3070.78,3000.0,0.0,12.23
2460,veh45,7653.39,3000.0,0.0,14.09
2460,veh46,0.0,3339.13,0.0,13.97
2460,veh47,2112.18,10000.0,0.0,18.37
2460,veh48,10000.0,3455.18,0.0,16.53
2460,veh49,0.0,3584.64,0.0,11.64
2461,veh0,3750.93,10000.0,0.0,18.21
2461,veh1,7300.12,10000.0,0.0,17.63
2461,veh2,287.72,0.0,0.0,15.98
2461,veh3,8444.29,10000.0,0.0,18.52
2461,veh4,9428.67,4000.0,0.0,11.55
2461,veh5,5849.88,0.0,0.0,18.78
2461,veh6,0.0,6299.6,0.0,14.35
2461,veh7,2682.53,10000.0,0.0,11.66
2461,veh8,6829.15,10000.0,0.0,19.08
2461,veh9,1086.01,0.0,0.0,14.68
2461,veh10,6066.91,0.0,0.0,17.88
2461,veh11,8770.2,0.0,0.0,19.22
2461,veh12,6373.28,0.0,0.0,13.98
2461,veh13,10000.0,8439.58,0.0,11.16
2461,veh14,10000.0,4395.44,0.0,15.21
2461,veh15,1639.18,0.0,0.0,14.9
2461,veh16,177.99,0.0,0.0,11.87
2461,veh17,10000.0,8154.07,0.0,11.32
2461,veh18,0.0,5283.55,0.0,19.82
2461,veh19,9069.09,10000.0,0.0,17.1
2461,veh20,8686.54,10000.0,0.0,17.76
2461,veh21,9000.0,4551.84,0.0,14.41
2461,veh22,0.0,8510.57,0.0,13.21
2461,veh23,2399.37,0.0,0.0,18.95
2461,veh24,10000.0,1901.1,0.0,17.53
2461,veh25,10000.0,755.19,0.0,13.73
2461,veh26,8604.24,10000.0,0.0,12.44
2461,veh27,7473.47,10000.0,0.0,19.74
2461,veh28,9420.76,0.0,0.0,14.0
2461,veh29,8435.7,10000.0,0.0,11.97
2461,veh30,0.0,3048.34,0.0,17.93
2461,veh31,4712.9,10000.0,0.0,16.78
2461,veh32,10000.0,7956.0,0.0,18.75
2461,veh33,2896.16,0.0,0.0,15.01
2461,veh34,5691.76,10000.0,0.0,18.03
2461,veh35,3253.57,10000.0,0.0,18.81
2461,veh36,6706.98,0.0,0.0,15.99
2461,veh37,412.76,10000.0,0.0,18.54
2461,veh38,0.0,4447.16,0.0,19.34
2461,veh39,10000.0,2695.24,0.0,14.11
2461,veh40,10000.0,6868.94,0.0,19.46
2461,veh41,0.0,8955.16,0.0,19.09
2461,veh42,3669.75,10000.0,0.0,15.59
2461,veh43,0.0,11.93,0.0,16.27
2461,veh44,3083.01,3000.0,0.0,12.23
2461,veh45,7667.49,3000.0,0.0,14.09
2461,veh46,0.0,3353.1,0.0,13.97
2461,veh47,2130.54,10000.0,0.0,18.37
2461,veh48,10000.0,3438.66,0.0,16.53
2461,veh49,0.0,3596.28,0.0,11.64
2462,veh0,3769.14,10000.0,0.0,18.21
2462,veh1,7317.75,10000.0,0.0,17.63
2462,veh2,303.7,0.0,0.0,15.98
2462,veh3,8425.77,10000.0,0.0,18.52
2462,veh4,9440.22,4000.0,0.0,11.55
2462,veh5,5831.1,0.0,0.0,18.78
2462,veh6,0.0,6313.95,0.0,14.35
2462,veh7,2694.2,10000.0,0.0,11.66
2462,veh8,6848.23,10000.0,0.0,19.08
2462,veh9,1100.69,0.0,0.0,14.68
2462,veh10,6049.03,0.0,0.0,17.88
2462,veh11,8750.99,0.0,0.0,19.22
2462,veh12,6387.26,0.0,0.0,13.98
2462,veh13,10000.0,8450.74,0.0,11.16
2462,veh14,10000.0,4410.64,0.0,15.21
2462,veh15,1654.08,0.0,0.0,14.9
2462,veh16,189.85,0.0,0.0,11.87
2462,veh17,10000.0,8142.75,0.0,11.32
2462,veh18,0.0,5263.73,0.0,19.82
2462,veh19,9086.19,10000.0,0.0,17.1
2462,veh20,8704.3,10000.0,0.0,17.76
2462,veh21,9000.0,4537.43,0.0,14.41
2462,veh22,0.0,8523.78,0.0,13.21
2462,veh23,2380.42,0.0,0.0,18.95
2462,veh24,10000.0,1883.57,0.0,17.53
2462,veh25,10000.0,768.92,0.0,13.73
2462,veh26,8616.69,10000.0,0.0,12.44
2462,veh27,7453.73,10000.0,0.0,19.74
2462,veh28,9434.75,0.0,0.0,14.0
2462,veh29,8447.66,10000.0,0.0,11.97
2462,veh30,0.0,3066.27,0.0,17.93
2462,veh31,4696.11,10000.0,0.0,16.78
2462,veh32,10000.0,7937.25,0.0,18.75
2462,veh33,2911.17,0.0,0.0,15.01
2462,veh34,5673.73,10000.0,0.0,18.03
2462,veh35,3272.38,10000.0,0.0,18.81
2462,veh36,6690.99,0.0,0.0,15.99
2462,veh37,394.22,10000.0,0.0,18.54
2462,veh38,0.0,4466.49,0.0,19.34
2462,veh39,10000.0,2709.35,0.0,14.11
2462,veh40,10000.0,6888.4,0.0,19.46
2462,veh41,0.0,8974.25,0.0,19.09
2462,veh42,3654.16,10000.0,0.0,15.59
2462,veh43,0.0,0.0,0.0,16.27
2462,veh44,3095.25,3000.0,0.0,12.23
2462,veh45,7681.58,3000.0,0.0,14.09
2462,veh46,0.0,3367.07,0.0,13.97
2462,veh47,2148.91,10000.0,0.0,18.37
2462,veh48,10000.0,3422.13,0.0,16.53
2462,veh49,0.0,3607.92,0.0,11.64
2463,veh0,3787.35,10000.0,0.0,18.21
2463,veh1,7335.39,10000.0,0.0,17.63
2463,veh2,319.69,0.0,0.0,15.98
2463,veh3,8407.25,10000.0,0.0,18.52
2463,veh4,9451.78,4000.0,0.0,11.55
2463,veh5,5812.32,0.0,0.0,18.78
2463,veh6,0.0,6328.3,0.0,14.35
2463,veh7,2705.86,10000.0,0.0,11.66
2463,veh8,6867.3,10000.0,0.0,19.08
2463,veh9,1115.37,0.0,0.0,14.68
2463,veh10,6031.15,0.0,0.0,17.88
2463,veh11,8731.77,0.0,0.0,19.22
2463,veh12,6401.23,0.0,0.0,13.98
2463,veh13,10000.0,8461.9,0.0,11.16
2463,veh14,10000.0,4425.85,0.0,15.21
2463,veh15,1668.98,0.0,0.0,14.9
2463,veh16,201.72,0.0,0.0,11.87
2463,veh17,10000.0,8131.43,0.0,11.32
2463,veh18,0.0,5243.91,0.0,19.82
2463,veh19,9103.29,10000.0,0.0,17.1
2463,veh20,8722.06,10000.0,0.0,17.76
2463,veh21,9000.0,4523.01,0.0,14.41
2463,veh22,0.0,8537.0,0.0,13.21
2463,veh23,2361.46,0.0,0.0,18.95
2463,veh24,10000.0,1866.04,0.0,17.53
2463,veh25,10000.0,782.65,0.0,13.73
2463,veh26,8629.13,10000.0,0.0,12.44
2463,veh27,7434.0,10000.0,0.0,19.74
2463,veh28,9448.75,0.0,0.0,14.0
2463,veh29,8459.63,10000.0,0.0,11.97
2463,veh30,0.0,3084.2,0.0,17.93
2463,veh31,4679.33,10000.0,0.0,16.78
2463,veh32,10000.0,7918.49,0.0,18.75
2463,veh33,2926.18,0.0,0.0,15.01
2463,veh34,5655.71,10000.0,0.0,18.03
2463,veh35,3291.18,10000.0,0.0,18.81
2463,veh36,6675.01,0.0,0.0,15.99
2463,veh37,375.67,10000.0,0.0,18.54
2463,veh38,0.0,4485.83,0.0,19.34
2463,veh39,10000.0,2723.46,0.0,14.11
2463,veh40,10000.0,6907.86,0.0,19.46
2463,veh41,0.0,8993.34,0.0,19.09
2463,veh42,3638.57,10000.0,0.0,15.59
2463,veh43,16.27,0.0,0.0,16.27
2463,veh44,3107.48,3000.0,0.0,12.23
2463,veh45,7695.67,3000.0,0.0,14.09
2463,veh46,0.0,3381.04,0.0,13.97
2463,veh47,2167.28,10000.0,0.0,18.37
2463,veh48,10000.0,3405.6,0.0,16.53
2463,veh49,0.0,3619.56,0.0,11.64
2464,veh0,3805.56,10000.0,0.0,18.21
2464,veh1,7353.02,10000.0,0.0,17.63
2464,veh2,335.67,0.0,0.0,15.98
2464,veh3,8388.73,10000.0,0.0,18.52
2464,veh4,9463.33,4000.0,0.0,11.55
2464,veh5,5793.54,0.0,0.0,18.78
2464,veh6,0.0,6342.65,0.0,14.35
2464,veh7,2717.52,10000.0,0.0,11.66
2464,veh8,6886.38,10000.0,0.0,19.08
2464,veh9,1130.04,0.0,0.0,14.68
2464,veh10,6013.27,0.0,0.0,17.88
2464,veh11,8712.56,0.0,0.0,19.22
2464,veh12,6415.21,0.0,0.0,13.98
2464,veh13,10000.0,8473.06,0.0,11.16
2464,veh14,10000.0,4441.06,0.0,15.21
2464,veh15,1683.89,0.0,0.0,14.9
2464,veh16,213.58,0.0,0.0,11.87
2464,veh17,10000.0,8120.1,0.0,11.32
2464,veh18,0.0,5224.1,0.0,19.82
2464,veh19,9120.39,10000.0,0.0,17.1
2464,veh20,8739.83,10000.0,0.0,17.76
2464,veh21,9000.0,4508.6,0.0,14.41
2464,veh22,0.0,8550.21,0.0,13.21
2464,veh23,2342.51,0.0,0.0,18.95
2464,veh24,10000.0,1848.51,0.0,17.53
2464,veh25,10000.0,796.38,0.0,13.73
2464,veh26,8641.58,10000.0,0.0,12.44
2464,veh27,7414.26,10000.0,0.0,19.74
2464,veh28,9462.75,0.0,0.0,14.0
2464,veh29,8471.59,10000.0,0.0,11.97
2464,veh30,0.0,3102.13,0.0,17.93
2464,veh31,4662.54,10000.0,0.0,16.78
2464,veh32,10000.0,7899.74,0.0,18.75
2464,veh33,2941.18,0.0,0.0,15.01
2464,veh34,5637.68,10000.0,0.0,18.03
2464,veh35,3309.99,10000.0,0.0,18.81
2464,veh36,6659.02,0.0,0.0,15.99
2464,veh37,357.13,10000.0,0.0,18.54
2464,veh38,0.0,4505.17,0.0,19.34
2464,veh39,10000.0,2737.57,0.0,14.11
2464,veh40,10000.0,6927.31,0.0,19.46
2464,veh41,0.0,9012.44,0.0,19.09
2464,veh42,3622.97,10000.0,0.0,15.59
2464,veh43,32.53,0.0,0.0,16.27
2464,veh44,3119.72,3000.0,0.0,12.23
2464,veh45,7709.77,3000.0,0.0,14.09
2464,veh46,0.0,3395.01,0.0,13.97
2464,veh47,2185.64,10000.0,0.0,18.37
2464,veh48,10000.0,3389.08,0.0,16.53
2464,veh49,0.0,3631.19,0.0,11.64
2465,veh0,3823.77,10000.0,0.0,18.21
2465,veh1,7370.65,10000.0,0.0,17.63
2465,veh2,351.66,0.0,0.0,15.98
2465,veh3,8370.21,10000.0,0.0,18.52
2465,veh4,9474.89,4000.0,0.0,11.55
2465,veh5,5774.76,0.0,0.0,18.78
2465,veh6,0.0,6357.0,0.0,14.35
2465,veh7,2729.19,10000.0,0.0,11.66
2465,veh8,6905.45,10000.0,0.0,19.08
2465,veh9,1144.72,0.0,0.0,14.68
2465,veh10,5995.4,0.0,0.0,17.88
2465,veh11,8693.34,0.0,0.0,19.22
2465,veh12,6429.19,0.0,0.0,13.98
2465,veh13,10000.0,8484.22,0.0,11.16
2465,veh14,10000.0,4456.27,0.0,15.21
2465,veh15,1698.79,0.0,0.0,14.9
2465,veh16,225.45,0.0,0.0,11.87
2465,veh17,10000.0,8108.78,0.0,11.32
2465,veh18,0.0,5204.28,0.0,19.82
2465,veh19,9137.49,10000.0,0.0,17.1
2465,veh20,8757.59,10000.0,0.0,17.76
2465,veh21,9000.0,4494.19,0.0,14.41
2465,veh22,0.0,8563.43,0.0,13.21
2465,veh23,2323.56,0.0,0.0,18.95
2465,veh24,10000.0,1830.98,0.0,17.53
2465,veh25,10000.0,810.11,0.0,13.73
2465,veh26,8654.02,10000.0,0.0,12.44
2465,veh27,7394.52,10000.0,0.0,19.74
2465,veh28,9476.75,0.0,0.0,14.0
2465,veh29,8483.56,10000.0,0.0,11.97
2465,veh30,0.0,3120.06,0.0,17.93
2465,veh31,4645.76,10000.0,0.0,16.78
2465,veh32,10000.0,7880.99,0.0,18.75
2465,veh33,2956.19,0.0,0.0,15.01
2465,veh34,5619.65,10000.0,0.0,18.03
2465,veh35,3328.8,10000.0,0.0,18.81
2465,veh36,6643.04,0.0,0.0,15.99
2465,veh37,338.59,10000.0,0.0,18.54
2465,veh38,0.0,4524.5,0.0,19.34
2465,veh39,10000.0,2751.68,0.0,14.11
2465,veh40,10000.0,6946.77,0.0,19.46
2465,veh41,0.0,9031.53,0.0,19.09
2465,veh42,3607.38,10000.0,0.0,15.59
2465,veh43,48.8,0.0,0.0,16.27
2465,veh44,3131.95,3000.0,0.0,12.23
2465,veh45,7723.86,3000.0,0.0,14.09
2465,veh46,0.0,3408.98,0.0,13.97
2465,veh47,2204.01,10000.0,0.0,18.37
2465,veh48,10000.0,3372.55,0.0,16.53
2465,veh49,0.0,3642.83,0.0,11.64
2466,veh0,3841.98,10000.0,0.0,18.21
2466,veh1,7388.29,10000.0,0.0,17.63
2466,veh2,367.64,0.0,0.0,15.98
2466,veh3,8351.69,10000.0,0.0,18.52
2466,veh4,9486.44,4000.0,0.0,11.55
2466,veh5,5755.99,0.0,0.0,18.78
2466,veh6,0.0,6371.35,0.0,14.35
2466,veh7,2740.85,10000.0,0.0,11.66
2466,veh8,6924.53,10000.0,0.0,19.08
2466,veh9,1159.39,0.0,0.0,14.68
2466,veh10,5977.52,0.0,0.0,17.88
2466,veh11,8674.12,0.0,0.0,19.22
2466,veh12,6443.16,0.0,0.0,13.98
2466,veh13,10000.0,8495.38,0.0,11.16
2466,veh14,10000.0,4471.48,0.0,15.21
2466,veh15,1713.69,0.0,0.0,14.9
2466,veh16,237.32,0.0,0.0,11.87
2466,veh17,10000.0,8097.45,0.0,11.32
2466,veh18,0.0,5184.46,0.0,19.82
2466,veh19,9154.59,10000.0,0.0,17.1
2466,veh20,8775.36,10000.0,0.0,17.76
2466,veh21,9000.0,4479.77,0.0,14.41
2466,veh22,0.0,8576.64,0.0,13.21
2466,veh23,2304.6,0.0,0.0,18.95
2466,veh24,10000.0,1813.45,0.0,17.53
2466,veh25,10000.0,823.84,0.0,13.73
2466,veh26,8666.46,10000.0,0.0,12.44
2466,veh27,7374.78,10000.0,0.0,19.74
2466,veh28,9490.75,0.0,0.0,14.0
2466,veh29,8495.53,10000.0,0.0,11.97
2466,veh30,0.0,3138.0,0.0,17.93
2466,veh31,4628.97,10000.0,0.0,16.78
2466,veh32,10000.0,7862.24,0.0,18.75
2466,veh33,2971.19,0.0,0.0,15.01
2466,veh34,5601.63,10000.0,0.0,18.03
2466,veh35,3347.6,10000.0,0.0,18.81
2466,veh36,6627.05,0.0,0.0,15.99
2466,veh37,320.04,10000.0,0.0,18.54
2466,veh38,0.0,4543.84,0.0,19.34
2466,veh39,10000.0,2765.79,0.0,14.11
2466,veh40,10000.0,6966.23,0.0,19.46
2466,veh41,0.0,9050.63,0.0,19.09
2466,veh42,3591.79,10000.0,0.0,15.59
2466,veh43,65.07,0.0,0.0,16.27
2466,veh44,3144.19,3000.0,0.0,12.23
2466,veh45,7737.96,3000.0,0.0,14.09
2466,veh46,0.0,3422.95,0.0,13.97
2466,veh47,2222.38,10000.0,0.0,18.37
2466,veh48,10000.0,3356.02,0.0,16.53
2466,veh49,0.0,3654.47,0.0,11.64
2467,veh0,3860.18,10000.0,0.0,18.21
2467,veh1,7405.92,10000.0,0.0,17.63
2467,veh2,383.63,0.0,0.0,15.98
2467,veh3,8333.17,10000.0,0.0,18.52
2467,veh4,9497.99,4000.0,0.0,11.55
2467,veh5,5737.21,0.0,0.0,18.78
2467,veh6,0.0,6385.7,0.0,14.35
2467,veh7,2752.51,10000.0,0.0,11.66
2467,veh8,6943.61,10000.0,0.0,19.08
2467,veh9,1174.07,0.0,0.0,14.68
2467,veh10,5959.64,0.0,0.0,17.88
2467,veh11,8654.91,0.0,0.0,19.22
2467,veh12,6457.14,0.0,0.0,13.98
2467,veh13,10000.0,8506.54,0.0,11.16
2467,veh14,10000.0,4486.69,0.0,15.21
2467,veh15,1728.59,0.0,0.0,14.9
2467,veh16,249.18,0.0,0.0,11.87
2467,veh17,10000.0,8086.13,0.0,11.32
2467,veh18,0.0,5164.64,0.0,19.82
2467,veh19,9171.69,10000.0,0.0,17.1
2467,veh20,8793.12,10000.0,0.0,17.76
2467,veh21,9000.0,4465.36,0.0,14.41
2467,veh22,0.0,8589.86,0.0,13.21
2467,veh23,2285.65,0.0,0.0,18.95
2467,veh24,10000.0,1795.92,0.0,17.53
2467,veh25,10000.0,837.58,0.0,13.73
2467,veh26,8678.91,10000.0,0.0,12.44
2467,veh27,7355.04,10000.0,0.0,19.74
2467,veh28,9504.74,0.0,0.0,14.0
2467,veh29,8507.49,10000.0,0.0,11.97
2467,veh30,0.0,3155.93,0.0,17.93
2467,veh31,4612.19,10000.0,0.0,16.78
2467,veh32,10000.0,7843.48,0.0,18.75
2467,veh33,2986.2,0.0,0.0,15.01
2467,veh34,5583.6,10000.0,0.0,18.03
2467,veh35,3366.41,10000.0,0.0,18.81
2467,veh36,6611.06,0.0,0.0,15.99
2467,veh37,301.5,10000.0,0.0,18.54
2467,veh38,0.0,4563.17,0.0,19.34
2467,veh39,10000.0,2779.91,0.0,14.11
2467,veh40,10000.0,6985.69,0.0,19.46
2467,veh41,0.0,9069.72,0.0,19.09
2467,veh42,3576.2,10000.0,0.0,15.59
2467,veh43,81.34,0.0,0.0,16.27
2467,veh44,3156.42,3000.0,0.0,12.23
2467,veh45,7752.05,3000.0,0.0,14.09
2467,veh46,0.0,3436.93,0.0,13.97
2467,veh47,2240.75,10000.0,0.0,18.37
2467,veh48,10000.0,3339.49,0.0,16.53
2467,veh49,0.0,3666.11,0.0,11.64
2468,veh0,3878.39,10000.0,0.0,18.21
2468,veh1,7423.55,10000.0,0.0,17.63
2468,veh2,399.61,0.0,0.0,15.98
2468,veh3,8314.65,10000.0,0.0,18.52
2468,veh4,9509.55,4000.0,0.0,11.55
2468,veh5,5718.43,0.0,0.0,18.78
2468,veh6,0.0,6400.05,0.0,14.35
2468,veh7,2764.18,10000.0,0.0,11.66
2468,veh8,6962.68,10000.0,0.0,19.08
2468,veh9,1188.74,0.0,0.0,14.68
2468,veh10,5941.76,0.0,0.0,17.88
2468,veh11,8635.69,0.0,0.0,19.22
2468,veh12,6471.12,0.0,0.0,13.98
2468,veh13,10000.0,8517.7,0.0,11.16
2468,veh14,10000.0,4501.9,0.0,15.21
2468,veh15,1743.49,0.0,0.0,14.9
2468,veh16,261.05,0.0,0.0,11.87
2468,veh17,10000.0,8074.8,0.0,11.32
2468,veh18,0.0,5144.83,0.0,19.82
2468,veh19,9188.79,10000.0,0.0,17.1
2468,veh20,8810.88,10000.0,0.0,17.76
2468,veh21,9000.0,4450.95,0.0,14.41
2468,veh22,0.0,8603.07,0.0,13.21
2468,veh23,2266.69,0.0,0.0,18.95
2468,veh24,10000.0,1778.39,0.0,17.53
2468,veh25,10000.0,851.31,0.0,13.73
2468,veh26,8691.35,10000.0,0.0,12.44
2468,veh27,7335.3,10000.0,0.0,19.74
2468,veh28,9518.74,0.0,0.0,14.0
2468,veh29,8519.46,10000.0,0.0,11.97
2468,veh30,0.0,3173.86,0.0,17.93
2468,veh31,4595.41,10000.0,0.0,16.78
2468,veh32,10000.0,7824.73,0.0,18.75
2468,veh33,3001.21,0.0,0.0,15.01
2468,veh34,5565.57,10000.0,0.0,18.03
2468,veh35,3385.22,10000.0,0.0,18.81
2468,veh36,6595.08,0.0,0.0,15.99
2468,veh37,282.95,10000.0,0.0,18.54
2468,veh38,0.0,4582.51,0.0,19.34
2468,veh39,10000.0,2794.02,0.0,14.11
2468,veh40,10000.0,7005.15,0.0,19.46
2468,veh41,0.0,9088.81,0.0,19.09
2468,veh42,3560.61,10000.0,0.0,15.59
2468,veh43,97.6,0.0,0.0,16.27
2468,veh44,3168.65,3000.0,0.0,12.23
2468,veh45,7766.15,3000.0,0.0,14.09
2468,veh46,0.0,3450.9,0.0,13.97
2468,veh47,2259.11,10000.0,0.0,18.37
2468,veh48,10000.0,3322.97,0.0,16.53
2468,veh49,0.0,3677.75,0.0,11.64
2469,veh0,3896.6,10000.0,0.0,18.21
2469,veh1,7441.18,10000.0,0.0,17.63
2469,veh2,415.59,0.0,0.0,15.98
2469,veh3,8296.13,10000.0,0.0,18.52
2469,veh4,9521.1,4000.0,0.0,11.55
2469,veh5,5699.65,0.0,0.0,18.78
2469,veh6,0.0,6414.4,0.0,14.35
2469,veh7,2775.84,10000.0,0.0,11.66
2469,veh8,6981.76,10000.0,0.0,19.08
2469,veh9,1203.42,0.0,0.0,14.68
2469,veh10,5923.89,0.0,0.0,17.88
2469,veh11,8616.48,0.0,0.0,19.22
2469,veh12,6485.09,0.0,0.0,13.98
2469,veh13,10000.0,8528.86,0.0,11.16
2469,veh14,10000.0,4517.11,0.0,15.21
2469,veh15,1758.39,0.0,0.0,14.9
2469,veh16,272.91,0.0,0.0,11.87
2469,veh17,10000.0,8063.48,0.0,11.32
2469,veh18,0.0,5125.01,0.0,19.82
2469,veh19,9205.89,10000.0,0.0,17.1
2469,veh20,8828.65,10000.0,0.0,17.76
2469,veh21,9000.0,4436.53,0.0,14.41
2469,veh22,0.0,8616.29,0.0,13.21
2469,veh23,2247.74,0.0,0.0,18.95
2469,veh24,10000.0,1760.86,0.0,17.53
2469,veh25,10000.0,865.04,0.0,13.73
2469,veh26,8703.8,10000.0,0.0,12.44
2469,veh27,7315.57,10000.0,0.0,19.74
2469,veh28,9532.74,0.0,0.0,14.0
2469,veh29,8531.42,10000.0,0.0,11.97
2469,veh30,0.0,3191.79,0.0,17.93
2469,veh31,4578.62,10000.0,0.0,16.78
2469,veh32,10000.0,7805.98,0.0,18.75
2469,veh33,3016.21,0.0,0.0,15.01
2469,veh34,5547.55,10000.0,0.0,18.03
2469,veh35,3404.02,10000.0,0.0,18.81
2469,veh36,6579.09,0.0,0.0,15.99
2469,veh37,264.41,10000.0,0.0,18.54
2469,veh38,0.0,4601.84,0.0,19.34
2469,veh39,10000.0,2808.13,0.0,14.11
2469,veh40,10000.0,7024.61,0.0,19.46
2469,veh41,0.0,9107.91,0.0,19.09
2469,veh42,3545.02,10000.0,0.0,15.59
2469,veh43,113.87,0.0,0.0,16.27
2469,veh44,3180.89,3000.0,0.0,12.23
2469,veh45,7780.24,3000.0,0.0,14.09
2469,veh46,0.0,3464.87,0.0,13.97
2469,veh47,2277.48,10000.0,0.0,18.37
2469,veh48,10000.0,3306.44,0.0,16.53
2469,veh49,0.0,3689.39,0.0,11.64
2470,veh0,3914.81,10000.0,0.0,18.21
2470,veh1,7458.82,10000.0,0.0,17.63
2470,veh2,431.58,0.0,0.0,15.98
2470,veh3,8277.61,10000.0,0.0,18.52
2470,veh4,9532.66,4000.0,0.0,11.55
2470,veh5,5680.87,0.0,0.0,18.78
2470,veh6,0.0,6428.75,0.0,14.35
2470,veh7,2787.5,10000.0,0.0,11.66
2470,veh8,7000.83,10000.0,0.0,19.08
2470,veh9,1218.1,0.0,0.0,14.68
2470,veh10,5906.01,0.0,0.0,17.88
2470,veh11,8597.26,0.0,0.0,19.22
2470,veh12,6499.07,0.0,0.0,13.98
2470,veh13,10000.0,8540.02,0.0,11.16
2470,veh14,10000.0,4532.32,0.0,15.21
2470,veh15,1773.3,0.0,0.0,14.9
2470,veh16,284.78,0.0,0.0,11.87
2470,veh17,10000.0,8052.15,0.0,11.32
2470,veh18,0.0,5105.19,0.0,19.82
2470,veh19,9222.99,10000.0,0.0,17.1
2470,veh20,8846.41,10000.0,0.0,17.76
2470,veh21,9000.0,4422.12,0.0,14.41
2470,veh22,0.0,8629.5,0.0,13.21
2470,veh23,2228.79,0.0,0.0,18.95
2470,veh24,10000.0,1743.33,0.0,17.53
2470,veh25,10000.0,878.77,0.0,13.73
2470,veh26,8716.24,10000.0,0.0,12.44
2470,veh27,7295.83,10000.0,0.0,19.74
2470,veh28,9546.74,0.0,0.0,14.0
2470,veh29,8543.39,10000.0,0.0,11.97
2470,veh30,0.0,3209.72,0.0,17.93
2470,veh31,4561.84,10000.0,0.0,16.78
2470,veh32,10000.0,7787.23,0.0,18.75
2470,veh33,3031.22,0.0,0.0,15.01
2470,veh34,5529.52,10000.0,0.0,18.03
2470,veh35,3422.83,10000.0,0.0,18.81
2470,veh36,6563.11,0.0,0.0,15.99
2470,veh37,245.87,10000.0,0.0,18.54
2470,veh38,0.0,4621.18,0.0,19.34
2470,veh39,10000.0,2822.24,0.0,14.11
2470,veh40,10000.0,7044.07,0.0,19.46
2470,veh41,0.0,9127.0,0.0,19.09
2470,veh42,3529.42,10000.0,0.0,15.59
2470,veh43,130.14,0.0,0.0,16.27
2470,veh44,3193.12,3000.0,0.0,12.23
2470,veh45,7794.34,3000.0,0.0,14.09
2470,veh46,0.0,3478.84,0.0,13.97
2470,veh47,2295.85,10000.0,0.0,18.37
2470,veh48,10000.0,3289.91,0.0,16.53
2470,veh49,0.0,3701.03,0.0,11.64
2471,veh0,3933.02,10000.0,0.0,18.21
2471,veh1,7476.45,10000.0,0.0,17.63
2471,veh2,447.56,0.0,0.0,15.98
2471,veh3,8259.09,10000.0,0.0,18.52
2471,veh4,9544.21,4000.0,0.0,11.55
2471,veh5,5662.09,0.0,0.0,18.78
2471,veh6,0.0,6443.1,0.0,14.35
2471,veh7,2799.17,10000.0,0.0,11.66
2471,veh8,7019.91,10000.0,0.0,19.08
2471,veh9,1232.77,0.0,0.0,14.68
2471,veh10,5888.13,0.0,0.0,17.88
2471,veh11,8578.05,0.0,0.0,19.22
2471,veh12,6513.04,0.0,0.0,13.98
2471,veh13,10000.0,8551.18,0.0,11.16
2471,veh14,10000.0,4547.53,0.0,15.21
2471,veh15,1788.2,0.0,0.0,14.9
2471,veh16,296.65,0.0,0.0,11.87
2471,veh17,10000.0,8040.83,0.0,11.32
2471,veh18,0.0,5085.38,0.0,19.82
2471,veh19,9240.09,10000.0,0.0,17.1
2471,veh20,8864.18,10000.0,0.0,17.76
2471,veh21,9000.0,4407.71,0.0,14.41
2471,veh22,0.0,8642.72,0.0,13.21
2471,veh23,2209.83,0.0,0.0,18.95
2471,veh24,10000.0,1725.8,0.0,17.53
2471,veh25,10000.0,892.5,0.0,13.73
2471,veh26,8728.68,10000.0,0.0,12.44
2471,veh27,7276.09,10000.0,0.0,19.74
2471,veh28,9560.74,0.0,0.0,14.0
2471,veh29,8555.35,10000.0,0.0,11.97
2471,veh30,0.0,3227.65,0.0,17.93
2471,veh31,4545.05,10000.0,0.0,16.78
2471,veh32,10000.0,7768.48,0.0,18.75
2471,veh33,3046.22,0.0,0.0,15.01
